id;source title;s date;source;target title;target;date
862;Reasonable Suspicion Plus: A Framework to Address Chief Judge Alex Kozinski's Concerns of Mass Surveillance without Compromising Police Effectiveness;2012-03;Tyler R. Smith;;United States v. Pineda-Moreno;2010
313;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;The Third Amendment: Forgotten But Not Gone;Bell T W;1993
314;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;"When CyberWeapons End Up on Private Networks: Third amendment Implications
for Cybersecurity Policy";Butler Adam;2013
307;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;The Drone As Privacy Catalyst;Calo M R;2013
309;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;The Third Amendment: Constitutional Protection from the Involuntary Quartering of Soldiers;Fields W S;1989
306;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;Drones Plumb New Depths;Herkewitz W;2013-11
310;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;;Jones v. United States;2012
301;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;Chairman Lambastes NSA Actions as ‘Outrageous;Kan D;2013-11
308;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;DHS to Test Facial Recognition Software At Hockey Game;Keogh E;2013-09
304;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;;Kyllo v. United States;2001
305;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;"FBI
Uses Drones in Domestic Surveillance";Mattingly p;2013-06
312;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;U.S. Agencies Said to Swap Data With Thousands of Firms,;Riley M;2013-06
303;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;"N.S.A. Gathers Data on Social Connections of U.S.
Citizens";Risen J, Poitras L;2013-09
311;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;;United States v. Miller;1976
302;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";;A. Michael Froomkin;"The Third
Amendment in the Twenty-First Century: Military Recruiting on Private Campuses,";Wyatt G M;2005
122;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Senate interrogates NSA over extent of its snooping, Guardian;Ackerman S;2013-06
113;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;The CIS’s new black bag is digital;Aid M;2013-07
109;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"GCHQ: The Uncensored History of Britain’s Most Secret Intelligence
Agency";Aldrich R;2010
126;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill; Who watches the watchers? Guardian;Ashdown P;2013-06
110;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"How we killed privacy – in 4 easy
steps";Atherton K D ;2013-09
120;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"Exclusive: how US and Britain unlock
privacy on the internet, Guardian";Ball  J , Borger J, Greenwald G;2013-09
119;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"The NSA is Building the Country’s Biggest Spy Center (Watch What You
Say)";Bamford J;2013-07
118;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;They know much more than you think;Bamford J;2013-07
112;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Hunters not gatherers: intelligence in the twenty-first century;Cogan C;2004
106;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill; The Whisteblower, Guardian;Greenwald G;2013-06
108;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Snowden has started a global debate. Everywhere but here, Guardian;Jenkins S;2013-09
107;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Obama orders review of mass surveillance, Guardian,;Lewis P;2013-08
115;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"In From the Cold: National Security and Parliamentary
Democracy";Lustgarten L, Leigh I;1994
121;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"Legislation seeks to bar NSA tactic in encryption,
New York Times";Perlroth N;2013-09
116;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Washington Post releases four new slides from NSA’s Prism presentation;Pilkington  E ;2013-06
124;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"‘Top Secret America’: a look at the military’s JSOC,
Washington Post";Priest D, Arkin W M;2011-09
123;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Budget documents detail extent of U.S. cyberoperations, New York Times;Sanger D;2013-09
125;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;"Qaeda Plot has undermined U.S. intelligence, New
York Times";Schmitt Eric, Schmidt Michael;2013-09
114;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Data Mining: An Overview;Seifert J W;2004-12
111;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;Precaution against terrorism;Stern J,  Wiener J;2008
117;"Should the intelligence agencies ""show more leg"" or have they just been stripped naked?";2013-11;Peter Gill;" Agreement with private companies protect US access
to cables’ data for surveillance, Washington Post";Timberg C, Nakashima E;2013-07
315;Something to Hide;2013-05;Chloë Murray;The Right to Privacy;Brandeis L, Warren S;1890
316;Something to Hide;2013-05;Chloë Murray;Our Weirdness Is Free;Coleman G;2012
317;Something to Hide;2013-05;Chloë Murray;collect it all;Greenwald G;2014-05
318;Something to Hide;2013-05;Chloë Murray;Bush Lets U.S. Spy on Callers Without Courts;Risen J, Lichtblau E;2005
319;Something to Hide;2013-05;Chloë Murray;Protecting Human Rights Online: Lessons from the Americas;Rodriguez K;2014-05
1092;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Fisa Court Documents Reveal Extent of NSA Disregard for Privacy Restrictions;Ackerman S;2013-11
1052;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Obama Formally Proposes End to NSA's Bulk Collection of Telephone Data;Ackerman S;2014-03
1057;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;ACLU v. Clapper;2013
1082;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;ACLU v. Clapper;2013
1081;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;ACLU v. Clapper;2013
1076;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Confessions of a Data Broker;Bachman K;2014-05
1083;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;The New Phone Metadata Program;Baker S;2014-03
1098;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Facebook and Interpersonal Privacy: Why the Third Party Doctrine Should Not Apply;Bedi M;2013
1075;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"Big Brother
Gets A Makeover: Behavioral Targeting and the Third-Party Doctrine";Brotherton E A;2012
1063;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Carroll v. United States;1925
1060;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"discussing various histories of the Fourth Amendment and their strengths and weaknesses).
15 See Thomas K. Clancy, The Role of Individualized Suspicion in Assessing the Reasonableness of Searches and
Seizures";Clancy T;1995
1061;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;The Framers’ Intent: John Adams, His Era, and the Fourth Amendment;Clancy T;2011
1059;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;The Role of History;Clancy T;2010
1095;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Who Should We Fear More with Our Data: The Government or Companies?;Cox Ann Marie;2014-01
1087;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Obama Says U.S. Needs to Win Back Trust After NSA Spying;Croft Adrian;2014-03
1099;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;(Un)reasonable Expectation of Digital Privacy;Crowther B T;2012
1101;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Web Giants Threaten to End Cookie Tracking;Dwoskin E;2013-10
1066;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"The Whole World Contained: How the Ubiquitous Use of Mobile Phones Undermines Your Right
to Be Free from Unreasonable Searches and Seizures";Ford M;2012
1053;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;The Spirit of the Fourth Amendment – and the NSA’s Disregard For It;Friedersdorg C;2014-03
1085;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Tracking the Trackers: What Are Cookies? An Introduction to Web Tracking;Geary J;2012
1073;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;NSA Surveillance Program Reaches ‘Into the Past’ to Retrieve;Gellman B,  Soltani A;2014-03
1097;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"Privacy Distortion Rationale for Reinterpreting the Third-Party Doctrine of the Fourth
Amendment";Ghoshray S;2011
1079;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;How the NSA is Still Harvesting Your Online Data;Glen Greenwald, Spencer Ackerman;2013-06
1074;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"NSA Collected US Email Records in Bulk for More Than Two Years
under Obama";Glen Greenwald, Spencer Ackerman;2013-06
1094;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"NSA Collected US Email Records in Bulk for More Than Two Years
under Obama";Glen Greenwald, Spencer Ackerman;2013-06
1051;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;NSA Collecting Phone Records of Millions of Verizon Customers Daily;Greenwald G;2013-06
1084;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Reforming Fourth Amendment Privacy Doctrine;Harper J;2008
1093;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Phone Call Metadata Does Betray Sensitive Details About Your Life;Hern Alex;2014-03
1067;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Hester v. United States;1924
1055;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Katz v. United States;1967
1072;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Klayman v. Obama;2013
1080;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Klayman v. Obama;2013
1062;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Kyllo v. United States;2001
1086;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;donottrack.us;Mayer J, Narayanan M;2012
1077;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Latest Leak: U.K. Spied On Webchats, Grabbed Millions Of Images;Memmott M;2014-02
1070;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Newspaper Reveals Source for NSA Surveillance Stories;Neuman S;2013
1064;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Oliver v. United States;1984
1056;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Olmstead v. United States;1928
1096;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Olmstead v. United States;1928
1071;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Edward Snowden Tells EU Parliament He Wants Asylum in Europe;Peralta Eyder;2014
1078;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;N.S.A. Able to Foil Basic Privacy Safeguards on Web;Perlroth N;2013-09
1100;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;I Always Feel Like Somebody’s Watching Me;Sheikh Khizar A ;2013
1065;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Back to the Future: Kyllo, Katz, and Common Law;Sklansky D A;2002
1091;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"Reasonable Expectations of
Privacy and Autonomy in Fourth Amendment Cases: An Empirical Look at
Understandings Recognized and Permitted by Society";Slobogin C;1993
1090;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Fourth Amendment Pragmatism;Solove D;2010
1058;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;"Reconciling Privacy with Progress: Fourth Amendment Protection of E-Mail Stored with and
Sent Through A Third-Party Internet Service Provider";Spencer S;2012
1068;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;Terry v. Ohio;1968
1054;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;United States v. Jones;2012
1069;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;United States v. Jones;2012
1089;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;;United States v. Jones;2012
1088;Starting Over: Mass Surveillance and a Factual Approach to the Fourth Amendment;2014;Emily Rucker;Cell Phones and the Expectation of Privacy;Wegman J;2013-08
